id,make_id,name,generation,first,last
1855,16,Lancer Evolution X,Evo X,2007,2016
1856,16,Eclipse,D21A,1990,1994
1857,16,Eclipse,D31A,1995,1999
1858,16,Eclipse,D52A,2000,2005
1859,16,Eclipse,DK21,2006,2012
1860,16,Cordia,A211A,1982,1990
1861,16,Diamante,Mk1,1992,1995
1862,16,Diamante,Mk2,1996,2005
1863,16,Galant,A50,1969,1973
1864,16,Galant,A112,1974,1976
1865,16,Galant,A120,1977,1982
1866,16,Galant,A160,1983,1987
1867,16,Galant,E31,1988,1993
1868,16,Galant,E52,1994,1997
1869,16,Galant,EA1,1998,2003
1870,16,Galant,PS,2004,2012
1871,16,Lancer,A70,1973,1979
1872,16,Lancer,EX,1980,1987
1873,16,Lancer,Mk6,2002,2007
1874,16,Lancer,Mk7,2008,2017
1875,16,Lancer,Mk8,2018,2022
1876,16,Outlander Sport,GA,2010,2022
1877,16,Eclipse Cross,GK,2018,2022
1878,16,Outlander,CU,2003,2006
1879,16,Outlander,CW,2007,2013
1880,16,Outlander,GF,2014,2021
1881,16,Outlander,T33,2022,2022
1882,16,Endeavor,PS,2004,2011
1883,16,Montero Sport,K80,1996,2008
1884,16,Montero Sport,KG,2009,2015
1885,16,Montero Sport,KR,2016,2022
1886,16,Montero,L040,1982,1991
1887,16,Montero,V20,1992,1999
1888,16,Montero,V60,2000,2006
1889,16,Montero,V80,2007,2017
1890,16,Mighty Max,L020,1979,1986
1891,16,Mighty Max,K00,1987,1996
1892,16,L200,KA,2005,2014
1893,16,L200,KJ,2015,2022
1894,16,Raider,ND,2006,2009
1895,17,B1600,Mk2,1972,1975
1896,17,Rotary Pickup,Mk2,1974,1977
1897,17,B1800,Mk2,1975,1977
1898,17,B1800,PE,1977,1979
1899,17,B2000,PE,1980,1985
1900,17,B2000,UF,1986,1994
1901,17,B-Series,UN,1995,2002
1902,17,Truck,UN,2002,2010
1903,17,GLC,FA4,1977,1980
1904,17,GLC,BD,1981,1985
1905,17,323,BF,1986,1989
1906,17,323,BG,1990,1994
1907,17,Protege,BG,1990,1994
1908,17,Protege,BH,1995,1998
1909,17,Protege,BJ,1999,2003
1910,17,Protege5,BJ,1999,2003
1911,17,R100,SU,1970,1971
1912,17,1200,SU,1971,1973
1913,17,616,SU,1971,1973
1914,17,1800,SU,1971,1973
1915,17,RX-4,LA2,1974,1978
1916,17,929,LA2,1973,1977
1917,17,929,LA4,1978,1981
1918,17,929,HB,1982,1986
1919,17,929,HC,1987,1991
1920,17,626,CB,1978,1982
1921,17,626,GC,1983,1987
1922,17,626,GD,1988,1992
1923,17,626,GE,1993,1997
1924,17,626,GF,1998,2002
1925,17,MX-6,GD,1988,1992
1926,17,MX-6,GE,1993,1997
1927,17,808,808,1972,1977
1928,17,RX-7,FB,1978,1985
1929,17,RX-7,FC3S,1986,1992
1930,17,RX-7,FD3S,1993,2002
1931,17,MPV,LV,1988,1999
1932,17,MPV,LW,2000,2006
1933,17,MPV,LY,2007,2016
1934,17,MX-3,EC,1991,1998
1935,17,MX-30,DR,2020,2022
1936,17,Navajo,UN46,1991,1994
1937,17,Millenia,T,1995,2002
1938,17,Mazda5,CR,2004,2010
1939,17,Mazda5,CW,2011,2018
1940,17,Tribute,EP,2000,2007
1941,17,Tribute,CD2,2008,2011
1942,17,RX-8,SE3P,2003,2012
1943,17,CX-7,ER,2007,2012
1944,17,CX-9,TB,2006,2016
1945,17,CX-9,TC,2017,2022
1946,17,CX-8,KG,2017,2022
1947,17,CX-5,KE,2012,2017
1948,17,CX-5,KF,2018,2022
1949,17,CX-30,DM,2019,2022
1950,17,CX-3,DK,2016,2022
1951,17,MX-5,NA,1990,1998
1952,17,MX-5,NB,1999,2005
1953,17,MX-5,NC,2006,2015
1954,17,MX-5,ND,2016,2022
1955,17,Mazda6,GG1,2002,2007
1956,17,Mazda6,GH1,2008,2012
1957,17,Mazda6,GJ1,2013,2022
1958,17,Mazdaspeed6,GG1,2005,2007
1959,17,Mazda3,BK,2003,2008
1960,17,Mazda3,BL,2009,2013
1961,17,Mazda3,BM,2014,2019
1962,17,Mazda3,BP,2020,2022
1963,17,Mazdaspeed3,BK,2007,2009
1964,17,Mazdaspeed3,BL,2010,2013
1965,17,Mazda2,DW,1996,2002
1966,17,Mazda2,DY,2003,2007
1967,17,Mazda2,DE,2008,2014
1968,17,Mazda2,DJ,2015,2022
1969,18,Forsa,SA,1985,1988
1970,18,Swift,SF,1989,2004
1971,18,Esteem,SY,1995,2002
1972,18,Aerio,SX,2001,2007
1973,18,SX4,GY,2007,2013
1974,18,Forenza,J200,2003,2008
1975,18,Reno,J200,2003,2008
1976,18,Verona,V100,2000,2006
1977,18,Kizashi,SE,2010,2013
1978,18,Samurai,SJ410,1986,1995
1979,18,X-90,X90,1995,1997
1980,18,Vitara,ET,1992,1998
1981,18,Vitara,FT,1999,2005
1982,18,XL-7,XL7,1999,2006
1983,18,XL7,XL7,2007,2009
1984,18,Equator,Mk1,2008,2012
1985,19,Opel,Mk1,1976,1979
1986,19,I-Mark,Mk1,1981,1984
1987,19,I-Mark,Mk2,1985,1989
1988,19,Impulse,JR120,1983,1989
1989,19,Impulse,Mk3,1990,1993
1990,19,Amigo,UCS55,1989,1994
1991,19,Rodeo,UCS55,1991,1998
1992,19,Amigo,UER25FW,1999,2004
1993,19,Rodeo,UER25FW,1999,2004
1994,19,VehiCROSS,UGS250,1997,2001
1995,19,Trooper,Mk1,1981,1990
1996,19,Trooper,Mk2,1991,2002
1997,19,Ascender,GMT360,2003,2008
1998,19,Axiom,Mk1,2002,2004
1999,19,P'up,GMT325,1980,1987
2000,19,Pickup,TF,1988,2002
2001,19,Hombre,S10,1996,2000
2002,19,i-series,Mk1,2006,2008
